Price,Year,Kilometer,Fuel Type,Transmission,Location,Color,Owner,Seller Type,Engine,Drivetrain,Length,Width,Height,Seating Capacity,Fuel Tank Capacity,Max Power bhp,Max Power rpm,Max Torque Nm,Max Torque rpm,Make - Model
547000,2013,36623,Petrol,Manual,Zirakpur,Silver,First,Individual,1591.0,FWD,4370.0,1700.0,1475.0,5.0,43.0,121.0,6300.0,158.0,4200.0,Hyundai - Verna Fluidic 1.6 VTVT SX
1295000,2018,30000,Petrol,Automatic,Delhi,Black,First,Individual,1591.0,FWD,4270.0,1780.0,1665.0,5.0,55.0,122.0,6400.0,151.0,4850.0,Hyundai - Creta SX 1.6 AT Petrol
570000,2022,5000,Petrol,Manual,Kanpur,White,First,Individual,,,3655.0,1620.0,1675.0,5.0,32.0,,,,,Maruti Suzuki - Wagon R VXi 1.0 [2019-2019]
844999,2014,80121,Petrol,Automatic,Mumbai,White,Second,Individual,,,,,,,,,,,,Honda - CR-V 2.4 AT
250000,2011,64000,Petrol,Manual,Lucknow,Grey,First,Individual,1197.0,FWD,3585.0,1595.0,1550.0,5.0,35.0,79.0,6000.0,112.7619,4000.0,Hyundai - i10 Sportz 1.2 Kappa2
1670000,2019,39000,Petrol,Automatic,Ahmedabad,Brown,Second,Individual,1798.0,FWD,4620.0,1775.0,1475.0,5.0,55.0,138.0,6400.0,173.0,4000.0,Toyota - Corolla Altis VL AT Petrol
890000,2017,70000,Diesel,Manual,Dak. Kannada,Maroon,Second,Individual,1248.0,FWD,3995.0,1790.0,1640.0,5.0,48.0,89.0,4000.0,200.0,1750.0,Maruti Suzuki - Vitara Brezza ZDi
2380000,2019,36000,Diesel,Automatic,Jalandhar,White,Second,Individual,1968.0,FWD,4456.0,1796.0,1416.0,5.0,50.0,141.0,3500.0,320.0,1750.0,Audi - A3 35 TDI Premium Plus + Sunroof
775000,2018,40000,Petrol,Automatic,Chennai,Red,First,Individual,1197.0,FWD,3995.0,1745.0,1510.0,5.0,37.0,82.0,6000.0,113.0,4200.0,Maruti Suzuki - Baleno Alpha Automatic
7050000,2022,1102,Petrol,Manual,Bangalore,Black,UnRegistered Car,Individual,,,,,,,,,,,,Mercedes-Benz - E-Class 200
500000,2014,62000,Diesel,Manual,Hyderabad,Brown,First,Individual,1498.0,FWD,3987.0,1698.0,1483.0,5.0,45.0,89.0,4200.0,230.0,1500.0,Volkswagen - Polo 1.5 TDI
675000,2011,97000,Diesel,Automatic,Mumbai,Black,First,Individual,2143.0,RWD,4596.0,2020.0,1447.0,5.0,66.0,207.0,4200.0,500.0,1600.0,Mercedes-Benz - C-Class 250 CDI Avantgarde
525000,2014,43550,Petrol,Manual,Hyderabad,Orange,First,Individual,1198.0,FWD,3970.0,1682.0,1453.0,5.0,45.0,74.0,5400.0,110.0,3750.0,Volkswagen - Polo Highline1.2L (P)
850000,2019,28000,Diesel,Manual,Mumbai,White,First,Individual,1498.0,FWD,3998.0,1765.0,1647.0,5.0,52.0,99.0,3750.0,205.0,1750.0,Ford - Ecosport Titanium + 1.5L TDCi [2019-2020]
390000,2018,47874,Petrol,Manual,Bangalore,Red,First,Individual,999.0,FWD,3679.0,1579.0,1478.0,5.0,28.0,67.0,5500.0,91.0,4250.0,Renault - Kwid 1.0 RXL [2017-2019]
965000,2018,87001,Diesel,Manual,Delhi,White,First,Individual,1582.0,FWD,4375.0,1700.0,1475.0,5.0,43.0,126.0,4000.0,260.0,1900.0,Hyundai - Verna 1.6 CRDI SX (O)
975000,2013,72000,Diesel,Automatic,Bangalore,Silver,First,Individual,2696.0,AWD,4755.0,1900.0,1785.0,7.0,78.0,184.0,4000.0,402.0,3000.0,Ssangyong - Rexton RX7
3025000,2019,59000,Diesel,Automatic,Mumbai,Blue,First,Individual,1995.0,RWD,4454.0,2044.0,1545.0,5.0,63.0,184.0,4000.0,350.0,1750.0,BMW - X1 sDrive20d xLine
650000,2012,143477,Diesel,Manual,Dehradun,Gold,Second,Individual,2494.0,,4555.0,1770.0,1755.0,7.0,55.0,102.0,5600.0,200.0,1400.0,Toyota - Innova 2.5 V 7 STR
1390000,2014,85900,Diesel,Automatic,Agra,Brown,First,Individual,1968.0,FWD,4456.0,1796.0,1416.0,5.0,50.0,141.0,3500.0,320.0,1750.0,Audi - A3 35 TDI Premium Plus
950000,2022,10000,Petrol,Automatic,Mumbai,Bronze,First,Individual,1197.0,FWD,3995.0,1735.0,1515.0,5.0,37.0,89.0,6000.0,113.0,4400.0,Maruti Suzuki - DZire ZXi AGS
5900000,2018,47000,Diesel,Automatic,Delhi,Blue,First,Individual,2967.0,AWD,5052.0,1968.0,1740.0,7.0,75.0,245.0,2910.0,600.0,1500.0,Audi - Q7 45 TDI Technology Pack
409999,2014,55000,Petrol,Manual,Delhi,Grey,First,Individual,1197.0,FWD,3850.0,1695.0,1530.0,5.0,42.0,85.0,6000.0,114.0,4000.0,Maruti Suzuki - Swift VXi
575000,2017,69508,Diesel,Manual,Ranga Reddy,White,Second,Individual,1498.0,FWD,3995.0,1682.0,1483.0,5.0,45.0,109.0,4000.0,250.0,1500.0,Volkswagen - Ameo Trendline 1.5L (D)
1450000,2022,2500,Diesel,Manual,Ludhiana,White,First,Individual,1498.0,FWD,4549.0,1748.0,1489.0,5.0,40.0,98.0,3600.0,200.0,1750.0,Honda - City ZX Diesel
185000,2010,64000,Petrol,Manual,Delhi,Silver,First,Individual,1586.0,,4490.0,1735.0,1560.0,5.0,50.0,102.0,5500.0,145.0,4200.0,Maruti Suzuki - SX4 VXi
1650000,2014,53089,Petrol,Automatic,Navi Mumbai,Silver,Second,Individual,1796.0,RWD,4868.0,1854.0,1470.0,5.0,80.0,186.0,5600.0,285.0,4000.0,Mercedes-Benz - E-Class E200 CGI Blue Efficiency
823000,2018,90000,Petrol,Automatic,Bangalore,Green,First,Individual,1462.0,FWD,4490.0,1730.0,1485.0,5.0,43.0,103.0,6000.0,138.0,4400.0,Maruti Suzuki - Ciaz Alpha Hybrid 1.5 AT [2018-2020]
2095000,2021,23000,Diesel,Manual,Hyderabad,Red,First,Individual,1956.0,FWD,4598.0,1894.0,1706.0,5.0,50.0,168.0,3750.0,350.0,1750.0,Tata - Harrier XZ
350000,2012,55000,Petrol,Manual,Hyderabad,Blue,First,Individual,998.0,,3539.0,1475.0,1700.0,5.0,35.0,68.0,6200.0,90.0,3500.0,Maruti Suzuki - Wagon R LXi
335000,2016,64000,Diesel,Manual,Bulandshahar,White,Second,Individual,1186.0,FWD,3765.0,1660.0,1520.0,5.0,43.0,74.0,4000.0,190.0,1750.0,Hyundai - Grand i10 Magna U2 1.2 CRDi
649000,2020,52236,Petrol,Manual,Mangalore,Silver,First,Individual,1197.0,FWD,3765.0,1660.0,1520.0,5.0,43.0,81.0,6000.0,114.0,4000.0,Hyundai - Grand i10 Sports Edition 1.2L Kappa VTVT
400000,2013,76000,Petrol,Manual,Delhi,White,First,Individual,1497.0,FWD,4440.0,1695.0,1485.0,5.0,42.0,116.0,6600.0,146.0,4800.0,Honda - City 1.5 V MT
5500000,2020,19000,Petrol,Automatic,Chennai,Black,First,Individual,1998.0,RWD,4633.0,1811.0,1429.0,5.0,57.0,248.0,5200.0,350.0,1450.0,BMW - 3-Series 330i M Sport Edition
1375000,2013,97000,Diesel,Manual,Jalandhar,White,First,Individual,2982.0,RWD,4705.0,1840.0,1850.0,7.0,80.0,169.0,3600.0,343.0,1400.0,Toyota - Fortuner 3.0 4x2 MT
1190000,2018,76000,Diesel,Automatic,Chandigarh,White,First,Individual,1582.0,FWD,4270.0,1780.0,1630.0,5.0,60.0,126.0,4000.0,265.0,1900.0,Hyundai - Creta SX Plus 1.6 AT CRDI
1930000,2021,15000,Diesel,Manual,Delhi,Black,First,Individual,1956.0,FWD,4598.0,1894.0,1706.0,5.0,50.0,168.0,3750.0,350.0,1750.0,Tata - Harrier XT Plus Dark Edition
990000,2015,98000,Diesel,Manual,Mumbai,Gold,First,Individual,2494.0,RWD,4585.0,1765.0,1760.0,7.0,55.0,101.0,3600.0,200.0,1200.0,Toyota - Innova 2.5 GX BS IV 7 STR
725000,2017,36597,Petrol,Manual,Hyderabad,Red,Second,Individual,1197.0,FWD,3985.0,1734.0,1505.0,5.0,45.0,82.0,6000.0,115.0,4000.0,Hyundai - Elite i20 Asta 1.2 (O) [2016]
6100000,2022,500,Diesel,Automatic,Delhi,Grey,First,Individual,1950.0,RWD,4686.0,1810.0,1442.0,5.0,66.0,192.0,3800.0,400.0,1600.0,Mercedes-Benz - C-Class C220d Progressive
575000,2015,48000,Petrol,Manual,Mumbai,Red,First,Individual,1373.0,FWD,4490.0,1730.0,1485.0,5.0,43.0,91.0,6000.0,130.0,4000.0,Maruti Suzuki - Ciaz VXi
3200000,2016,55000,Diesel,Automatic,Pune,Blue,Second,Individual,1999.0,AWD,4600.0,2069.0,1690.0,7.0,65.0,177.0,4000.0,430.0,1750.0,Land Rover - Discovery Sport HSE Luxury
2850000,2022,16000,Diesel,Automatic,Ludhiana,White,First,Individual,2393.0,RWD,4735.0,1830.0,1795.0,7.0,55.0,148.0,3400.0,360.0,1400.0,Toyota - Innova ZX 2.4 AT 7 STR
725000,2016,53000,Petrol,Manual,Delhi,Grey,First,Individual,1373.0,FWD,4296.0,1695.0,1685.0,7.0,45.0,94.0,6000.0,130.0,4000.0,Maruti Suzuki - Ertiga ZXI+
380000,2013,35000,Diesel,Manual,Kanpur,Grey,First,Individual,1461.0,FWD,4425.0,1695.0,1505.0,5.0,41.0,85.0,3750.0,200.0,2000.0,Nissan - Sunny XV Diesel
434999,2014,50000,Petrol,Automatic,Mumbai,White,First,Individual,1199.0,FWD,3990.0,1680.0,1505.0,5.0,35.0,89.0,6000.0,110.0,4800.0,Honda - Amaze 1.2 VX AT i-VTEC
425000,2016,52600,Petrol,Manual,Varanasi,Silver,First,Individual,1198.0,FWD,3971.0,1682.0,1469.0,5.0,45.0,74.0,5400.0,110.0,3750.0,Volkswagen - Polo Comfortline 1.2L (P)
675000,2020,25000,Petrol,Manual,Delhi,White,First,Individual,1199.0,FWD,3995.0,1695.0,1501.0,5.0,35.0,89.0,6000.0,110.0,4800.0,Honda - Amaze 1.2 E MT Petrol [2018-2020]
399000,2014,74000,Petrol,Manual,Ahmedabad,White,First,Individual,1197.0,FWD,3995.0,1660.0,1520.0,5.0,43.0,81.0,6000.0,114.0,4000.0,Hyundai - Xcent S 1.2
685000,2015,85000,Diesel,Automatic,Pune,Grey,First,Individual,1498.0,FWD,4384.0,1699.0,1466.0,5.0,55.0,103.0,4400.0,250.0,1500.0,Volkswagen - Vento Highline Diesel AT
265000,2011,28000,Petrol,Manual,Mumbai,Silver,First,Individual,,,,,,,,,,,,Maruti Suzuki - Ritz VXI BS-IV
940000,2021,35000,Petrol,Manual,Chennai,Maroon,First,Corporate,1598.0,FWD,4390.0,1699.0,1467.0,5.0,55.0,103.0,5250.0,153.0,3800.0,Volkswagen - Vento Highline Plus 1.6 (P)
13100000,2021,17000,Petrol,Automatic,Delhi,White,First,Individual,2999.0,AWD,5207.0,2157.0,1823.0,7.0,90.0,362.0,5500.0,500.0,1600.0,Mercedes-Benz - GLS 450 4MATIC
2690000,2016,57000,Diesel,Automatic,Gurgaon,White,First,Individual,1968.0,AWD,4629.0,1898.0,1653.0,5.0,75.0,174.0,4200.0,380.0,1750.0,Audi - Q5 2.0 TDI quattro Technology Pack
1255000,2021,10000,Petrol,Manual,Mumbai,White,First,Corporate,1497.0,FWD,4440.0,1695.0,1495.0,5.0,40.0,117.0,6600.0,145.0,4600.0,Honda - City VX
825000,2009,63300,Diesel,Automatic,Delhi,White,First,Individual,2967.0,,4628.0,1879.0,1651.0,5.0,75.0,240.0,4000.0,500.0,1500.0,Audi - Q5 3.0 TDI quattro
390000,2014,46000,Petrol,Manual,Pune,Orange,First,Individual,1197.0,FWD,3765.0,1660.0,1520.0,5.0,43.0,81.0,6000.0,114.0,4000.0,Hyundai - Grand i10 Magna 1.2 Kappa VTVT [2013-2016]
525000,2014,64000,Diesel,Manual,Ahmedabad,White,Second,Individual,1582.0,FWD,4370.0,1700.0,1475.0,5.0,43.0,126.0,4000.0,260.0,1900.0,Hyundai - Verna Fluidic 1.6 CRDi SX Opt
3450000,2022,4600,Petrol,Automatic,Gurgaon,Blue,First,Individual,1984.0,AWD,4318.0,1805.0,1548.0,5.0,55.0,188.0,4200.0,320.0,1500.0,Audi - Q2 Premium 40 TFSI quattro
2825000,2018,23000,Diesel,Automatic,Mumbai,Red,First,Individual,2143.0,FWD,4630.0,1777.0,1432.0,5.0,,134.0,3600.0,300.0,1600.0,Mercedes-Benz - CLA 200 CDI Sport (CBU)
1090000,2017,144933,Diesel,Manual,Nashik,White,First,Individual,2179.0,FWD,4585.0,1890.0,1785.0,7.0,70.0,138.0,3750.0,330.0,1600.0,Mahindra - XUV500 W10
275000,2009,80000,Petrol,Manual,Mohali,Grey,First,Individual,1497.0,FWD,4420.0,1695.0,1480.0,5.0,42.0,118.0,6600.0,146.0,4600.0,Honda - City 1.5 S MT
434999,2015,32545,Petrol,Manual,Kolkata,Silver,First,Individual,1197.0,FWD,3895.0,1735.0,1555.0,5.0,45.0,79.0,5600.0,104.0,3100.0,Toyota - Etios 1.2 G
2089999,2019,31000,Diesel,Automatic,Delhi,White,First,Individual,1995.0,FWD,4475.0,1850.0,1660.0,5.0,62.0,182.0,4000.0,400.0,1750.0,Hyundai - Tucson GL 2WD AT Diesel
500000,2015,50000,Diesel,Manual,Dehradun,Silver,Second,Individual,1248.0,FWD,3995.0,1695.0,1555.0,5.0,42.0,74.0,4000.0,190.0,2000.0,Maruti Suzuki - Swift DZire VDI
400000,2015,65000,Diesel,Manual,Delhi,Silver,Second,Individual,1248.0,FWD,3995.0,1695.0,1555.0,5.0,42.0,74.0,4000.0,190.0,2000.0,Maruti Suzuki - Swift DZire VDI
225000,2012,26000,Petrol,Manual,Dehradun,White,First,Individual,1086.0,FWD,3585.0,1595.0,1550.0,5.0,35.0,68.0,5500.0,99.08,4500.0,Hyundai - i10 Era 1.1 iRDE2 [2010-2017]
965000,2021,27000,Diesel,Manual,Delhi,Black,First,Individual,1497.0,FWD,3995.0,1821.0,1627.0,5.0,42.0,115.0,3750.0,300.0,1500.0,Mahindra - XUV300 1.5 W6 [2019-2020]
825000,2017,62000,Diesel,Manual,Dehradun,White,First,Individual,1396.0,FWD,4270.0,1780.0,1630.0,5.0,60.0,89.0,4000.0,224.0,1500.0,Hyundai - Creta E Plus 1.4 CRDI
254999,2012,17000,Petrol,Manual,Mohali,Silver,First,Individual,1086.0,FWD,3565.0,1525.0,1590.0,5.0,35.0,62.0,5500.0,96.0,3000.0,Hyundai - Santro GL Plus
525000,2015,39234,Diesel,Manual,Patna,White,Second,Individual,2523.0,RWD,4107.0,1745.0,1880.0,7.0,60.0,63.0,3200.0,195.0,1400.0,Mahindra - Bolero SLE BS IV
285000,2013,72000,Diesel,Manual,Faridabad,Silver,First,Individual,1498.0,FWD,3999.0,1765.0,1708.0,5.0,52.0,89.0,3750.0,204.0,2000.0,Ford - Ecosport Trend 1.5 TDCi
229999,2011,41215,Diesel,Manual,Hyderabad,Silver,First,Individual,936.0,FWD,3640.0,1595.0,1520.0,5.0,35.0,58.0,4000.0,150.0,1750.0,Chevrolet - Beat LT Diesel
4400000,2020,16519,Petrol,Automatic,Mumbai,White,First,Corporate,1969.0,FWD,4425.0,1863.0,1652.0,5.0,54.0,187.0,5000.0,300.0,1300.0,Volvo - XC40 T4 R-Design
200000,2011,51000,Petrol,Manual,Mumbai,Orange,Second,Individual,998.0,FWD,3620.0,1475.0,1460.0,5.0,35.0,67.0,6200.0,90.0,3500.0,Maruti Suzuki - Alto VXi
1011000,2019,74179,Diesel,Automatic,Mumbai,Silver,First,Individual,1248.0,FWD,3995.0,1790.0,1640.0,5.0,48.0,89.0,4000.0,200.0,1750.0,Maruti Suzuki - Vitara Brezza ZDi Plus AGS
6500000,2020,13000,Diesel,Automatic,Mumbai,Silver,First,Individual,1950.0,AWD,4658.0,1890.0,1644.0,5.0,66.0,192.0,3800.0,400.0,1600.0,Mercedes-Benz - GLC 220d 4MATIC Progressive [2019-2021]
1063000,2019,31056,Diesel,Manual,Hyderabad,Others,First,Individual,1598.0,FWD,4300.0,1765.0,1590.0,5.0,48.0,118.0,3750.0,320.0,1750.0,Maruti Suzuki - S-Cross Alpha 1.6
675000,2016,49148,Petrol,Automatic,Mumbai,Blue,Second,Individual,1373.0,FWD,4265.0,1695.0,1685.0,7.0,45.0,94.0,6000.0,130.0,4000.0,Maruti Suzuki - Ertiga VXI AT
7475000,2021,13000,Diesel,Automatic,Delhi,Black,First,Individual,1950.0,RWD,5063.0,1860.0,1494.0,5.0,80.0,192.0,3800.0,400.0,1600.0,Mercedes-Benz - E-Class E 220 d Avantgarde
7000000,2021,19000,Diesel,Automatic,Mumbai,Black,First,Individual,1950.0,AWD,4658.0,1890.0,1644.0,5.0,66.0,192.0,3800.0,400.0,1600.0,Mercedes-Benz - GLC 220d 4MATIC Progressive
2175000,2015,152000,Diesel,Automatic,Surat,White,First,Individual,1968.0,AWD,4629.0,1898.0,1653.0,5.0,75.0,174.0,4200.0,380.0,1750.0,Audi - Q5 2.0 TDI quattro Premium
690000,2015,59000,Petrol,Automatic,Faridabad,Silver,First,Individual,1497.0,FWD,4440.0,1695.0,1495.0,5.0,40.0,117.0,6600.0,145.0,4600.0,Honda - City VX CVT
1525000,2016,32000,Diesel,Automatic,Delhi,Red,First,Individual,1968.0,FWD,4456.0,1796.0,1416.0,5.0,50.0,141.0,3500.0,320.0,1750.0,Audi - A3 35 TDI Technology + Sunroof
475000,2011,72000,Petrol,Automatic,Delhi,Gold,First,Individual,2354.0,FWD,4950.0,1845.0,1475.0,5.0,70.0,178.0,6500.0,222.0,4300.0,Honda - Accord 2.4 AT
1123000,2017,80000,Diesel,Automatic,Bangalore,Silver,First,Individual,1582.0,FWD,4440.0,1729.0,1475.0,5.0,45.0,126.0,4000.0,260.0,1500.0,Hyundai - Verna SX Plus 1.6 CRDi AT
990000,2019,21894,Petrol,Automatic,Delhi,White,First,Individual,1462.0,FWD,4395.0,1735.0,1690.0,7.0,45.0,103.0,6000.0,138.0,4400.0,Maruti Suzuki - Ertiga ZXi AT
5250000,2018,21000,Diesel,Automatic,Chennai,Blue,First,Individual,2993.0,RWD,4899.0,2094.0,1464.0,5.0,65.0,258.0,4000.0,560.0,1500.0,BMW - 5-Series 530d M Sport [2013-2017]
515000,2015,63587,Diesel,Manual,Mumbai,Brown,First,Individual,1498.0,FWD,3990.0,1680.0,1505.0,5.0,35.0,99.0,3600.0,200.0,1750.0,Honda - Amaze 1.5 VX i-DTEC
850000,2019,32000,Petrol,Automatic,Pune,Grey,First,Individual,1462.0,FWD,4490.0,1730.0,1485.0,5.0,43.0,103.0,6000.0,138.0,4400.0,Maruti Suzuki - Ciaz Delta Hybrid 1.5 AT [2018-2020]
865000,2018,53694,Diesel,Manual,Pune,Grey,Second,Individual,1248.0,FWD,3995.0,1790.0,1640.0,5.0,48.0,89.0,4000.0,200.0,1750.0,Maruti Suzuki - Vitara Brezza VDi
365000,2009,140000,Diesel,Manual,Coimbatore,White,Second,Individual,1248.0,FWD,4160.0,1690.0,1530.0,5.0,43.0,75.0,4000.0,190.0,2000.0,Maruti Suzuki - Swift DZire VDi
3390000,2015,91100,Diesel,Automatic,Delhi,Silver,First,Individual,2987.0,AWD,5120.0,1934.0,1850.0,7.0,100.0,258.0,3600.0,619.0,1600.0,Mercedes-Benz - GL-Class 350 CDI
1450000,2014,58000,Diesel,Automatic,Delhi,Black,Second,Individual,1968.0,FWD,4915.0,1874.0,1455.0,5.0,65.0,177.0,3750.0,380.0,1750.0,Audi - A6 2.0 TDI Premium Plus
434999,2012,76148,Diesel,Manual,Hyderabad,Silver,First,Individual,1396.0,,3940.0,1710.0,1505.0,5.0,45.0,90.0,4000.0,220.0,1750.0,Hyundai - i20 Asta 1.4 CRDI
650000,2015,104000,Diesel,Manual,Roorkee,White,First,Individual,2523.0,RWD,4456.0,1820.0,1930.0,8.0,60.0,75.0,3200.0,200.0,1400.0,Mahindra - Scorpio S2
1175000,2013,50000,Diesel,Automatic,Pune,White,First,Individual,1968.0,FWD,4701.0,1826.0,1427.0,5.0,63.0,177.0,4200.0,380.0,1750.0,Audi - A4 2.0 TDI (177bhp) Premium Plus
325000,2017,56000,Petrol,Manual,Dehradun,Silver,First,Individual,814.0,FWD,3495.0,1550.0,1500.0,5.0,32.0,55.0,5500.0,75.0,4000.0,Hyundai - Eon Magna +
525000,2014,48000,Diesel,Manual,Patna,Silver,First,Individual,1461.0,FWD,4315.0,1822.0,1695.0,5.0,50.0,84.0,3750.0,200.0,1900.0,Renault - Duster 85 PS RxL Diesel
1225000,2021,23000,Petrol,Manual,Bangalore,White,First,Individual,1462.0,FWD,4395.0,1735.0,1690.0,7.0,45.0,103.0,6000.0,138.0,4400.0,Maruti Suzuki - Ertiga ZXi Plus
4200000,2021,5600,Diesel,Automatic,Delhi,Grey,UnRegistered Car,Individual,1950.0,FWD,4549.0,1796.0,1446.0,5.0,43.0,147.0,3400.0,320.0,1400.0,Mercedes-Benz - A-Class Sedan 200d
550000,2015,33000,Petrol,Manual,Mumbai,Red,First,Individual,1197.0,FWD,3985.0,1734.0,1505.0,5.0,45.0,82.0,6000.0,115.0,4000.0,Hyundai - Elite i20 Asta 1.2
1275000,2019,58900,Diesel,Manual,Agra,White,First,Individual,1582.0,FWD,4270.0,1780.0,1665.0,5.0,55.0,126.0,4000.0,260.0,1500.0,Hyundai - Creta SX 1.6 CRDi
1585000,2019,65000,Diesel,Manual,Mohali,White,First,Individual,,,4395.0,1818.0,1640.0,5.0,60.0,,,,,Jeep - Compass Longitude (O) 2.0 Diesel [2017-2020]
960000,2012,222000,Diesel,Manual,Hyderabad,Silver,First,Individual,2494.0,,4555.0,1770.0,1755.0,7.0,55.0,102.0,5600.0,200.0,1400.0,Toyota - Innova 2.5 V 7 STR
3900000,2016,20000,Diesel,Automatic,Hyderabad,Grey,First,Individual,1999.0,AWD,4600.0,2069.0,1690.0,7.0,65.0,177.0,4000.0,430.0,1750.0,Land Rover - Discovery Sport HSE Luxury
434999,2019,32000,Petrol,Manual,Mysore,Grey,First,Individual,799.0,FWD,3679.0,1579.0,1478.0,5.0,28.0,53.0,5678.0,72.0,4386.0,Renault - Kwid RXT [2015-2019]
650000,2017,62000,Diesel,Manual,Lucknow,White,First,Individual,2523.0,RWD,4107.0,1745.0,1880.0,7.0,,63.0,3200.0,195.0,1400.0,Mahindra - Bolero SLE BS III
775000,2017,71000,Petrol,Manual,Delhi,Silver,First,Individual,1373.0,FWD,4296.0,1695.0,1685.0,7.0,45.0,94.0,6000.0,130.0,4000.0,Maruti Suzuki - Ertiga VXI
185000,2008,61000,Petrol,Automatic,Pune,Black,Third,Individual,1197.0,FWD,3565.0,1595.0,1550.0,5.0,35.0,80.0,5200.0,111.0,4000.0,Hyundai - i10 Sportz 1.2 AT
204999,2011,42152,Petrol,Manual,Siliguri,Brown,First,Corporate,,,,,,,,,,,,Maruti Suzuki - Ritz VXI BS-IV
560000,2017,29000,Petrol,Manual,Bangalore,Grey,First,Individual,1197.0,FWD,3765.0,1660.0,1520.0,5.0,43.0,81.0,6000.0,114.0,4000.0,Hyundai - Grand i10 Sportz (O) 1.2 Kappa VTVT [2017-2018]
1000000,2014,158690,Diesel,Manual,Ahmedabad,Silver,Second,Individual,2494.0,RWD,4585.0,1760.0,1760.0,7.0,55.0,100.0,3600.0,200.0,1400.0,Toyota - Innova 2.5 ZX 7 STR BS-IV
5000000,2016,61000,Diesel,Automatic,Mumbai,Grey,First,Individual,2987.0,AWD,4819.0,2141.0,1796.0,5.0,93.0,255.0,3400.0,620.0,1600.0,Mercedes-Benz - GLE 350 d
635000,2016,92000,Diesel,Manual,Mohali,White,Second,Individual,1248.0,FWD,4490.0,1730.0,1485.0,5.0,43.0,89.0,4000.0,200.0,1750.0,Maruti Suzuki - Ciaz ZDi (O) [2014-2015]
650000,2020,42000,Petrol,Manual,Lucknow,White,First,Individual,1197.0,FWD,3995.0,1735.0,1515.0,5.0,37.0,89.0,6000.0,113.0,4400.0,Maruti Suzuki - DZire VXi
345000,2019,60969,Petrol,Manual,Ranchi,Silver,First,Individual,1198.0,FWD,3785.0,1635.0,1485.0,5.0,35.0,67.0,5000.0,104.0,4000.0,Datsun - Go T (O)
865000,2017,93000,Diesel,Manual,Ahmedabad,White,First,Individual,2179.0,FWD,4585.0,1890.0,1785.0,7.0,70.0,140.0,3750.0,330.0,2800.0,Mahindra - XUV500 W6 2013
1380000,2014,100000,Diesel,Automatic,Bangalore,Black,First,Individual,1968.0,FWD,4701.0,1826.0,1427.0,5.0,63.0,141.0,4200.0,320.0,1750.0,Audi - A4 2.0 TDI (143bhp)
585000,2018,31000,Petrol,Manual,Kolkata,Brown,First,Individual,1373.0,FWD,4490.0,1730.0,1485.0,5.0,43.0,91.0,6000.0,130.0,4000.0,Maruti Suzuki - Ciaz S 1.4 MT
690000,2020,55000,Petrol,Manual,Lucknow,Blue,First,Individual,1197.0,FWD,3995.0,1745.0,1510.0,5.0,37.0,82.0,6000.0,113.0,4200.0,Toyota - Glanza G
380000,2018,68320,CNG,Manual,Faridabad,Silver,First,Individual,998.0,FWD,3599.0,1495.0,1700.0,5.0,35.0,58.0,6200.0,77.0,3500.0,Maruti Suzuki - Wagon R LXI CNG (O)
850000,2018,65000,Diesel,Manual,Patna,White,First,Individual,2179.0,RWD,4788.0,1903.0,1791.0,7.0,60.0,154.0,4000.0,400.0,1700.0,Tata - Hexa XM 4x2 7 STR
1750000,2013,95000,Diesel,Manual,Chennai,White,Second,Individual,2982.0,AWD,4705.0,1840.0,1850.0,7.0,80.0,169.0,3600.0,343.0,1400.0,Toyota - Fortuner 3.0 4x4 MT
275000,2013,85785,Diesel,Manual,Ambala Cantt,Silver,Second,Individual,1248.0,FWD,3775.0,1680.0,1620.0,5.0,43.0,73.0,4000.0,190.0,2000.0,Maruti Suzuki - Ritz Vdi BS-IV
690000,2018,38000,Petrol,Manual,Dehradun,Gold,First,Individual,1598.0,FWD,4390.0,1699.0,1467.0,5.0,55.0,103.0,5250.0,153.0,3800.0,Volkswagen - Vento Comfortline 1.6 (P)
1130000,2020,12905,Petrol,Manual,Bangalore,White,First,Individual,998.0,FWD,3995.0,1775.0,1505.0,5.0,37.0,118.0,6000.0,172.0,1500.0,Hyundai - Elite i20 Asta 1.0 Turbo IMT Dual Tone
2295000,2019,26000,Diesel,Automatic,Mumbai,Silver,First,Individual,2755.0,RWD,4735.0,1830.0,1795.0,7.0,55.0,172.0,3400.0,360.0,1200.0,Toyota - Innova 2.8 ZX AT 7 STR [2016-2020]
4100000,2021,9000,Petrol,Automatic,Chennai,Blue,First,Individual,1332.0,FWD,4549.0,1796.0,1446.0,5.0,43.0,161.0,5500.0,250.0,1620.0,Mercedes-Benz - A-Class Sedan 200
725000,2018,65000,Diesel,Manual,Amritsar,White,Second,Individual,1497.0,FWD,3994.0,1811.0,1607.0,5.0,44.0,108.0,3750.0,260.0,1500.0,Tata - Nexon XM Diesel
595000,2019,48000,Petrol,Manual,Delhi,White,First,Individual,1197.0,FWD,3985.0,1734.0,1505.0,5.0,40.0,82.0,6000.0,115.0,4000.0,Hyundai - Elite i20 Magna Executive 1.2
290000,2011,91000,Petrol,Manual,Ahmedabad,White,First,Individual,1197.0,FWD,3585.0,1595.0,1550.0,5.0,35.0,79.0,6000.0,112.7619,4000.0,Hyundai - i10 Magna 1.2 Kappa2
350000,2011,84873,Petrol,Manual,Indore,Red,Second,Individual,,,,,,,,,,,,Hyundai - i20 Sportz 1.2 BS-IV
